Guide_ID,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Basic_Skills_Avg,Nature_Knowledge_Avg,Interpretation_Avg,Leadership_Safety_Avg,Cultural_Expertise_Avg,Overall_Average,Recommended_Course
GUIDE_0980,4,5,3,4,4,4,4,4,3,4,3,4,3,4,3,3,4,3,3,3,2,4,3,3,4,3,4.0,4.0,3.5,3.25,3.1666666666666665,3.5,Master Park Guide Certification Program
GUIDE_0981,4,2,3,3,3,3,3,2,2,3,3,5,2,3,3,3,3,2,4,3,2,3,3,2,2,2,3.0,2.75,3.25,2.875,2.3333333333333335,2.8076923076923075,Master Park Guide Certification Program
GUIDE_0981,5,4,5,4,3,4,3,5,1,3,4,2,1,3,4,3,4,3,2,3,4,1,3,4,3,4,4.5,3.75,2.5,2.875,3.1666666666666665,3.269230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0981,3,4,2,3,2,3,3,2,2,2,4,2,3,2,3,4,2,3,2,5,3,4,3,1,3,1,3.0,2.5,2.5,3.0,2.5,2.730769230769231,Nature Guide Fundamentals
GUIDE_0981,3,3,4,4,5,2,2,4,3,5,4,3,1,1,4,2,1,4,4,4,4,3,2,4,2,1,3.5,3.25,3.75,2.625,2.6666666666666665,3.0384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0981,4,4,5,3,5,4,5,4,5,4,4,5,5,2,3,3,3,5,4,3,3,3,3,4,4,4,4.0,4.5,4.5,3.5,3.5,3.8846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0981,4,4,3,5,4,4,4,4,3,4,2,4,2,3,3,2,4,3,4,3,3,3,4,4,4,3,4.0,4.0,3.25,3.0,3.5,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0981,3,5,4,3,3,2,4,3,4,3,1,2,2,2,2,4,3,3,4,2,1,4,3,2,3,2,3.75,3.0,2.5,2.75,2.5,2.8461538461538463,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0981,4,4,4,4,5,3,5,5,4,4,4,5,5,4,4,4,4,4,3,5,3,3,4,3,5,3,4.0,4.5,4.25,4.125,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0982,4,5,3,3,4,3,4,3,4,4,4,3,2,3,3,3,3,3,3,4,3,1,3,3,4,4,3.75,3.5,3.75,3.0,3.0,3.3076923076923075,Advanced Park Guiding: Leadership and Safety
GUIDE_0982,4,5,4,5,5,4,5,5,4,5,4,4,5,5,5,5,5,5,4,5,5,4,5,4,5,3,4.5,4.75,4.25,4.875,4.333333333333333,4.576923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0982,3,1,1,2,2,2,1,2,4,2,3,1,3,1,3,2,2,2,1,2,1,3,2,3,2,1,1.75,1.75,2.5,2.0,2.0,2.0,Introduction to Park Guiding
GUIDE_0982,2,2,2,3,2,2,2,2,2,2,4,2,4,3,2,1,2,2,1,2,2,2,2,3,2,1,2.25,2.0,2.5,2.125,2.0,2.1538461538461537,Nature Guide Fundamentals
GUIDE_0982,5,4,5,4,5,3,4,4,2,4,4,4,4,4,5,3,4,4,3,4,4,4,4,4,4,5,4.5,4.0,3.5,3.875,4.166666666666667,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0982,4,2,2,4,4,3,2,2,3,1,3,2,3,3,4,3,2,2,2,4,2,3,3,2,3,3,3.0,2.75,2.25,2.875,2.6666666666666665,2.730769230769231,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0982,4,5,4,3,3,2,5,2,4,2,4,3,3,3,2,1,4,3,2,5,2,3,3,2,3,4,4.0,3.0,3.25,2.875,2.8333333333333335,3.1153846153846154,Master Park Guide Certification Program
GUIDE_0982,5,4,5,4,4,4,4,5,3,3,2,3,3,4,2,2,3,4,3,3,4,3,3,5,3,4,4.5,4.25,2.75,3.0,3.6666666666666665,3.5384615384615383,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0983,5,4,4,3,3,1,2,4,2,3,4,5,3,3,3,2,3,3,3,3,2,3,4,3,1,2,4.0,2.5,3.5,2.875,2.5,3.0,Nature Guide Fundamentals
GUIDE_0983,2,4,4,4,5,3,5,3,4,3,4,4,3,3,3,3,5,4,3,3,2,3,4,4,3,4,3.5,4.0,3.75,3.375,3.3333333333333335,3.5384615384615383,Master Park Guide Certification Program
GUIDE_0983,3,4,2,3,4,2,2,3,2,3,3,2,2,3,3,1,4,3,2,2,3,3,2,3,1,2,3.0,2.75,2.5,2.5,2.3333333333333335,2.576923076923077,Master Park Guide Certification Program
GUIDE_0983,2,2,2,1,2,3,3,1,4,3,1,2,2,2,2,2,2,2,2,1,3,3,2,3,2,1,1.75,2.25,2.5,1.875,2.3333333333333335,2.1153846153846154,Introduction to Park Guiding
GUIDE_0983,5,2,4,4,2,1,2,2,3,3,3,3,3,2,4,3,1,3,3,2,4,2,2,3,3,1,3.75,1.75,3.0,2.625,2.5,2.6923076923076925,Nature Guide Fundamentals
GUIDE_0983,5,5,4,5,4,5,4,4,4,3,4,5,5,3,4,4,5,4,4,4,4,4,3,5,4,4,4.75,4.25,4.0,4.125,4.0,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0983,3,3,4,2,3,3,3,4,2,2,3,2,2,1,3,3,2,4,3,2,5,3,2,2,3,1,3.0,3.25,2.25,2.5,2.6666666666666665,2.6923076923076925,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0983,3,5,3,4,4,4,3,4,5,3,4,4,3,3,3,2,5,3,3,4,3,4,3,3,5,4,3.75,3.75,4.0,3.25,3.6666666666666665,3.6153846153846154,Advanced Park Guiding: Leadership and Safety
GUIDE_0984,4,3,4,4,1,3,3,4,2,3,1,2,1,2,2,1,2,4,3,2,2,3,3,3,2,1,3.75,2.75,2.0,2.125,2.3333333333333335,2.5,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0984,4,4,4,5,4,4,4,4,4,4,4,4,3,3,5,4,4,4,4,2,3,4,3,5,4,4,4.25,4.0,4.0,3.625,3.8333333333333335,3.8846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0984,2,1,2,1,2,2,3,2,3,4,3,2,2,3,3,2,1,1,2,3,1,2,2,3,2,1,1.5,2.25,3.0,2.125,1.8333333333333333,2.1153846153846154,Introduction to Park Guiding
GUIDE_0984,3,3,3,4,4,2,3,4,3,2,3,2,3,2,3,3,3,3,1,3,2,3,3,2,2,1,3.25,3.25,2.5,2.625,2.1666666666666665,2.6923076923076925,Master Park Guide Certification Program
GUIDE_0984,5,5,4,3,5,5,5,4,3,4,4,5,5,4,3,4,4,3,3,4,4,4,4,4,5,5,4.25,4.75,4.0,3.75,4.333333333333333,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0984,3,3,3,3,2,2,2,3,3,2,2,3,4,3,4,2,2,2,4,3,3,3,3,1,2,4,3.0,2.25,2.5,3.0,2.6666666666666665,2.730769230769231,Nature Guide Fundamentals
GUIDE_0984,4,3,4,2,3,1,3,2,4,2,3,2,3,1,2,3,1,4,4,2,2,2,4,3,1,2,3.25,2.25,2.75,2.5,2.3333333333333335,2.576923076923077,Nature Guide Fundamentals
GUIDE_0984,5,4,3,2,4,3,4,4,5,4,3,3,2,3,4,3,3,3,4,4,2,2,4,4,4,4,3.5,3.75,3.75,3.25,3.3333333333333335,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0985,1,2,2,3,2,2,4,2,3,3,2,2,1,2,4,2,2,3,3,2,2,3,1,2,1,1,2.0,2.5,2.5,2.375,1.6666666666666667,2.1923076923076925,Master Park Guide Certification Program
GUIDE_0985,2,3,2,2,2,2,3,2,2,3,2,3,3,2,1,4,2,4,2,2,2,2,3,1,3,4,2.25,2.25,2.5,2.5,2.5,2.423076923076923,Introduction to Park Guiding
GUIDE_0985,2,1,1,2,3,3,1,1,2,2,1,2,1,1,3,2,3,1,2,4,2,2,1,1,3,1,1.5,2.0,1.75,2.125,1.6666666666666667,1.8461538461538463,Introduction to Park Guiding
GUIDE_0985,5,4,4,5,4,5,5,4,5,3,5,5,4,4,5,4,2,4,4,4,4,3,3,3,4,5,4.5,4.5,4.5,3.875,3.6666666666666665,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0985,4,5,5,4,3,3,4,4,3,2,5,4,2,3,2,3,4,4,4,4,3,2,3,4,3,4,4.5,3.5,3.5,3.25,3.1666666666666665,3.5,Master Park Guide Certification Program
GUIDE_0985,4,3,5,4,3,4,4,5,4,5,5,5,4,4,4,5,4,4,5,3,3,3,4,4,2,4,4.0,4.0,4.75,4.125,3.3333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0985,2,4,4,3,3,3,3,1,2,3,3,1,3,4,4,2,1,3,4,2,2,1,1,2,2,2,3.25,2.5,2.25,2.875,1.6666666666666667,2.5,Master Park Guide Certification Program
GUIDE_0985,1,2,2,1,3,2,3,2,1,1,3,2,2,3,3,1,2,2,3,3,2,2,2,2,1,2,1.5,2.5,1.75,2.375,1.8333333333333333,2.0384615384615383,Introduction to Park Guiding
GUIDE_0986,5,4,4,5,4,5,4,5,4,3,4,4,4,4,4,5,4,4,4,3,5,2,4,3,4,4,4.5,4.5,3.75,4.0,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0986,3,4,5,4,3,4,3,3,5,4,5,4,4,5,5,4,4,5,4,4,4,2,4,5,4,4,4.0,3.25,4.5,4.375,3.8333333333333335,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0986,5,5,5,5,4,5,5,5,5,5,5,4,5,5,5,4,4,4,5,5,4,4,4,4,4,4,5.0,4.75,4.75,4.625,4.0,4.576923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0986,2,1,2,1,2,1,2,2,2,2,2,1,3,3,2,3,3,2,1,1,2,1,2,3,2,1,1.5,1.75,1.75,2.25,1.8333333333333333,1.8846153846153846,Introduction to Park Guiding
GUIDE_0986,5,4,4,5,3,3,4,4,4,5,4,4,4,4,4,4,4,2,5,4,3,2,4,5,4,4,4.5,3.5,4.25,3.875,3.6666666666666665,3.923076923076923,Nature Guide Fundamentals
GUIDE_0986,2,1,3,1,2,1,1,2,2,4,2,1,3,3,2,2,2,2,3,2,2,2,1,4,3,2,1.75,1.5,2.25,2.375,2.3333333333333335,2.1153846153846154,Nature Guide Fundamentals
GUIDE_0986,4,2,2,1,3,2,3,4,3,3,4,2,4,1,3,1,3,3,4,4,2,3,3,1,3,1,2.25,3.0,3.0,2.875,2.1666666666666665,2.6538461538461537,Master Park Guide Certification Program
GUIDE_0986,4,3,4,4,4,4,5,5,3,2,3,3,4,2,2,4,3,4,3,4,3,3,1,4,4,3,3.75,4.5,2.75,3.25,3.0,3.3846153846153846,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0987,4,4,5,5,3,5,5,3,5,2,4,4,3,3,3,3,4,3,3,4,3,2,4,4,2,3,4.5,4.0,3.75,3.25,3.0,3.576923076923077,Master Park Guide Certification Program
GUIDE_0987,3,4,4,4,2,3,2,3,3,2,2,2,4,1,4,3,4,3,2,4,3,1,3,3,2,2,3.75,2.5,2.25,3.125,2.3333333333333335,2.8076923076923075,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0987,4,4,5,5,2,4,3,3,3,3,2,3,3,2,3,5,4,3,3,3,2,3,1,3,2,4,4.5,3.0,2.75,3.25,2.5,3.1538461538461537,Master Park Guide Certification Program
GUIDE_0987,1,1,4,2,2,2,3,2,3,1,4,3,3,1,2,3,2,2,1,2,2,2,2,2,2,3,2.0,2.25,2.75,2.0,2.1666666666666665,2.1923076923076925,Introduction to Park Guiding
GUIDE_0987,4,3,4,3,4,5,4,5,4,4,3,3,2,3,2,4,4,4,3,3,3,3,3,3,3,4,3.5,4.5,3.5,3.125,3.1666666666666665,3.4615384615384617,Advanced Park Guiding: Leadership and Safety
GUIDE_0987,4,4,4,3,2,2,2,3,2,4,3,3,2,3,3,3,2,3,3,4,3,4,1,1,1,2,3.75,2.25,3.0,2.875,2.0,2.730769230769231,Master Park Guide Certification Program
GUIDE_0987,4,4,5,4,5,5,4,5,5,5,4,5,4,5,4,4,5,3,4,3,4,3,3,3,4,3,4.25,4.75,4.75,4.0,3.3333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0987,4,3,4,4,4,3,4,4,4,3,3,3,5,3,3,2,3,4,3,4,4,2,3,3,4,3,3.75,3.75,3.25,3.375,3.1666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0988,5,5,3,5,3,3,4,4,3,5,3,3,3,3,4,2,4,4,3,3,3,3,3,4,3,4,4.5,3.5,3.5,3.25,3.3333333333333335,3.5384615384615383,Advanced Park Guiding: Leadership and Safety
GUIDE_0988,5,5,4,4,4,5,4,4,5,3,5,4,4,4,5,3,3,5,3,4,4,3,4,4,4,4,4.5,4.25,4.25,3.875,3.8333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0988,4,3,5,3,3,4,4,5,4,3,4,4,3,2,3,3,4,4,4,4,3,3,4,3,4,5,3.75,4.0,3.75,3.375,3.6666666666666665,3.6538461538461537,Advanced Park Guiding: Leadership and Safety
GUIDE_0988,4,3,5,3,5,4,4,3,5,5,4,4,4,5,3,4,5,4,4,4,3,3,5,4,3,5,3.75,4.0,4.5,4.125,3.8333333333333335,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0988,2,2,2,2,4,3,2,1,3,3,3,3,1,2,3,1,2,2,3,3,2,3,2,1,2,2,2.0,2.5,3.0,2.125,2.0,2.269230769230769,Introduction to Park Guiding
GUIDE_0988,4,2,2,4,2,2,3,3,3,1,2,3,2,2,2,4,2,3,3,3,3,2,2,1,1,1,3.0,2.5,2.25,2.625,1.6666666666666667,2.3846153846153846,Master Park Guide Certification Program
GUIDE_0988,5,4,5,5,3,4,5,3,5,5,5,4,4,5,4,4,3,4,3,4,4,3,4,4,4,5,4.75,3.75,4.75,3.875,4.0,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0988,4,5,4,4,5,4,4,4,4,5,4,4,4,4,4,4,5,4,4,4,4,4,3,4,4,4,4.25,4.25,4.25,4.125,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0989,3,4,3,4,4,4,5,4,3,4,5,4,3,2,4,3,3,4,3,5,3,3,3,3,3,4,3.5,4.25,4.0,3.375,3.1666666666666665,3.576923076923077,Master Park Guide Certification Program
GUIDE_0989,4,3,4,4,4,3,5,4,2,3,3,3,3,2,3,4,3,5,2,4,3,2,3,4,4,4,3.75,4.0,2.75,3.25,3.3333333333333335,3.3846153846153846,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0989,3,3,5,3,1,2,2,3,2,4,5,2,2,2,3,1,3,4,5,3,2,2,5,2,2,3,3.5,2.0,3.25,2.875,2.6666666666666665,2.8461538461538463,Nature Guide Fundamentals
GUIDE_0989,3,3,4,5,4,4,4,4,3,4,4,3,3,3,3,2,4,4,3,4,3,4,3,4,2,4,3.75,4.0,3.5,3.25,3.3333333333333335,3.5,Advanced Park Guiding: Leadership and Safety
GUIDE_0989,4,3,3,3,4,5,2,4,2,1,3,3,3,2,3,2,4,2,3,4,1,2,4,3,3,3,3.25,3.75,2.25,2.875,2.6666666666666665,2.923076923076923,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0989,2,2,1,2,1,1,3,3,3,2,2,4,2,2,1,1,2,3,2,1,2,2,2,3,3,2,1.75,2.0,2.75,1.75,2.3333333333333335,2.076923076923077,Introduction to Park Guiding
GUIDE_0989,1,1,1,2,1,2,2,2,2,1,2,1,3,2,2,1,2,2,2,1,2,2,1,1,2,1,1.25,1.75,1.5,1.875,1.5,1.6153846153846154,Introduction to Park Guiding
GUIDE_0989,4,5,4,4,5,5,5,4,5,5,5,3,5,5,4,5,5,4,5,4,4,4,4,4,5,5,4.25,4.75,4.5,4.625,4.333333333333333,4.5,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0990,4,4,4,4,4,4,4,3,4,5,4,4,5,5,4,4,4,4,5,4,5,3,3,4,4,4,4.0,3.75,4.25,4.375,3.8333333333333335,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0990,4,4,3,4,5,5,3,4,5,4,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,3,3.75,4.25,4.25,3.125,3.0,3.5384615384615383,Master Park Guide Certification Program
GUIDE_0990,3,4,4,4,4,4,3,3,3,3,3,2,3,2,4,3,3,4,5,3,3,2,4,3,4,2,3.75,3.5,2.75,3.375,3.0,3.269230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0990,4,5,4,5,4,3,4,4,5,4,4,4,4,4,4,4,5,4,4,5,4,3,2,3,5,5,4.5,3.75,4.25,4.25,3.6666666666666665,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0990,3,5,4,4,4,5,4,4,3,5,5,5,5,3,4,4,5,3,4,5,3,3,3,3,5,3,4.0,4.25,4.5,4.125,3.3333333333333335,4.0,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0990,4,3,4,3,3,4,4,4,3,4,2,4,4,3,3,1,3,4,4,1,3,3,2,4,2,3,3.5,3.75,3.25,2.875,2.8333333333333335,3.1538461538461537,Master Park Guide Certification Program
GUIDE_0990,5,5,5,5,4,5,4,4,4,4,5,5,4,4,5,5,5,5,4,5,4,4,4,4,4,3,5.0,4.25,4.5,4.625,3.8333333333333335,4.423076923076923,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0990,4,4,4,4,5,4,4,5,4,5,4,5,3,4,4,4,4,4,4,4,4,2,3,4,5,4,4.0,4.5,4.5,3.875,3.6666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0991,3,5,4,3,2,2,3,2,3,2,3,4,2,2,3,3,1,4,3,4,3,3,3,4,2,3,3.75,2.25,3.0,2.75,3.0,2.923076923076923,Nature Guide Fundamentals
GUIDE_0991,4,4,4,5,3,4,3,4,3,3,4,2,3,2,3,2,2,3,2,4,3,4,4,3,3,4,4.25,3.5,3.0,2.625,3.5,3.269230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0991,3,4,4,3,3,3,5,3,3,4,4,3,3,3,4,3,3,4,3,3,2,2,4,3,3,5,3.5,3.5,3.5,3.25,3.1666666666666665,3.3461538461538463,Master Park Guide Certification Program
GUIDE_0991,4,5,5,5,5,3,4,5,4,5,3,5,5,3,4,3,4,5,3,4,3,4,4,5,4,3,4.75,4.25,4.25,3.875,3.8333333333333335,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0991,3,4,4,3,3,4,4,4,3,5,3,4,3,1,3,4,4,4,4,3,4,2,2,4,4,3,3.5,3.75,3.75,3.25,3.1666666666666665,3.423076923076923,Master Park Guide Certification Program
GUIDE_0991,3,5,4,4,4,5,5,4,5,3,5,5,5,3,4,4,4,5,3,4,3,3,3,4,4,4,4.0,4.5,4.5,4.0,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0991,5,4,5,4,5,5,4,3,5,3,5,4,3,4,5,4,4,5,5,5,2,3,4,4,5,4,4.5,4.25,4.25,4.375,3.6666666666666665,4.1923076923076925,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0991,5,4,4,5,3,3,4,2,4,4,4,2,5,3,3,3,4,4,5,4,3,3,3,3,4,3,4.5,3.0,3.5,3.875,3.1666666666666665,3.6153846153846154,Nature Guide Fundamentals
GUIDE_0992,4,3,3,4,3,2,3,4,4,2,3,3,3,2,2,3,3,1,1,4,4,1,2,2,3,3,3.5,3.0,3.0,2.375,2.5,2.769230769230769,Advanced Park Guiding: Leadership and Safety
GUIDE_0992,1,1,1,3,3,2,5,2,3,2,2,3,2,1,1,3,2,3,1,2,2,4,2,2,1,1,1.5,3.0,2.5,1.875,2.0,2.1153846153846154,Introduction to Park Guiding
GUIDE_0992,3,5,3,5,5,5,4,5,5,4,5,4,4,4,4,3,4,4,4,4,3,3,3,4,5,3,4.0,4.75,4.5,3.875,3.5,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0992,3,3,5,4,4,4,5,5,4,2,3,4,3,2,3,2,4,2,4,3,2,2,2,4,4,4,3.75,4.5,3.25,2.875,3.0,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0992,4,5,4,5,5,5,4,4,4,5,5,5,4,4,5,4,4,3,4,3,4,4,3,4,3,4,4.5,4.5,4.75,3.875,3.6666666666666665,4.153846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0992,1,2,1,1,2,1,2,3,2,3,1,3,2,2,2,3,2,2,1,2,2,2,4,2,3,1,1.25,2.0,2.25,2.0,2.3333333333333335,2.0,Introduction to Park Guiding
GUIDE_0992,3,4,2,4,3,2,3,2,3,3,3,3,2,2,1,3,3,3,2,2,3,2,4,4,2,3,3.25,2.5,3.0,2.25,3.0,2.730769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0992,5,4,4,4,5,4,4,4,4,5,4,3,5,4,4,4,4,5,4,5,3,4,3,4,4,4,4.25,4.25,4.0,4.375,3.6666666666666665,4.115384615384615,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0993,3,5,4,3,2,3,4,3,2,3,3,3,3,4,3,2,2,3,4,3,3,3,2,3,2,3,3.75,3.0,2.75,3.0,2.6666666666666665,3.0,Master Park Guide Certification Program
GUIDE_0993,3,3,3,5,4,3,3,4,3,4,4,4,4,2,2,2,3,3,3,3,3,3,2,4,3,3,3.5,3.5,3.75,2.75,3.0,3.1923076923076925,Advanced Park Guiding: Leadership and Safety
GUIDE_0993,4,4,3,5,2,3,2,3,2,4,3,3,2,1,1,3,3,3,3,4,3,4,3,1,4,2,4.0,2.5,3.0,2.5,2.8333333333333335,2.8846153846153846,Nature Guide Fundamentals
GUIDE_0993,4,3,3,5,5,4,5,4,4,3,5,5,4,4,3,4,4,5,4,3,2,3,3,3,5,4,3.75,4.5,4.25,3.875,3.3333333333333335,3.8846153846153846,Master Park Guide Certification Program
GUIDE_0993,4,2,4,1,4,2,4,3,4,3,3,4,3,4,3,2,4,3,5,3,2,3,3,3,2,2,2.75,3.25,3.5,3.375,2.5,3.076923076923077,Master Park Guide Certification Program
GUIDE_0993,5,4,3,3,4,3,4,4,3,4,3,4,5,2,4,4,2,4,4,3,3,3,2,3,3,4,3.75,3.75,3.5,3.5,3.0,3.4615384615384617,Master Park Guide Certification Program
GUIDE_0993,5,4,3,4,5,4,4,3,4,5,4,5,3,4,3,4,3,5,4,5,4,3,3,4,4,4,4.0,4.0,4.5,3.875,3.6666666666666665,3.9615384615384617,Master Park Guide Certification Program
GUIDE_0993,5,4,3,4,3,4,5,5,4,5,5,5,3,4,5,4,5,4,5,4,3,2,3,4,3,4,4.0,4.25,4.75,4.25,3.1666666666666665,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0994,5,3,3,4,4,5,4,3,4,2,4,5,4,4,4,3,4,2,3,2,3,4,1,3,3,3,3.75,4.0,3.75,3.25,2.8333333333333335,3.423076923076923,Master Park Guide Certification Program
GUIDE_0994,3,5,5,5,4,4,3,4,3,3,4,4,4,1,3,3,3,3,3,3,3,3,3,3,4,3,4.5,3.75,3.5,2.875,3.1666666666666665,3.423076923076923,Advanced Park Guiding: Leadership and Safety
GUIDE_0994,3,5,4,3,2,4,3,3,3,3,4,4,4,4,3,2,3,2,3,4,3,2,2,2,3,3,3.75,3.0,3.5,3.125,2.5,3.1153846153846154,Master Park Guide Certification Program
GUIDE_0994,4,3,5,4,4,3,5,3,2,3,4,2,2,3,4,3,2,3,4,3,4,3,3,3,3,3,4.0,3.75,2.75,3.0,3.1666666666666665,3.269230769230769,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0994,3,3,5,4,3,5,5,3,3,3,3,2,3,2,3,3,5,3,4,3,2,1,3,3,3,4,3.75,4.0,2.75,3.25,2.6666666666666665,3.230769230769231,Master Park Guide Certification Program
GUIDE_0994,1,2,2,3,2,4,3,1,1,2,1,4,1,2,2,2,3,2,3,2,2,4,2,2,1,2,2.0,2.5,2.0,2.125,2.1666666666666665,2.1538461538461537,Introduction to Park Guiding
GUIDE_0994,1,1,2,2,3,2,2,3,2,2,1,2,2,2,4,1,3,3,3,2,1,2,3,2,2,1,1.5,2.5,1.75,2.5,1.8333333333333333,2.076923076923077,Introduction to Park Guiding
GUIDE_0994,4,5,4,4,4,4,4,5,4,5,4,5,3,4,4,4,4,3,3,4,4,3,5,4,4,5,4.25,4.25,4.5,3.625,4.166666666666667,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0995,5,5,4,4,5,3,4,4,4,3,5,4,5,4,3,4,4,4,5,3,3,4,3,4,4,5,4.5,4.0,4.0,4.0,3.8333333333333335,4.038461538461538,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0995,1,3,1,1,1,3,4,2,2,2,3,3,2,2,2,2,2,3,2,3,2,2,2,2,2,1,1.5,2.5,2.5,2.25,1.8333333333333333,2.1153846153846154,Introduction to Park Guiding
GUIDE_0995,3,3,3,2,3,1,3,2,2,2,3,4,3,5,3,4,4,2,4,2,3,1,4,1,2,2,2.75,2.25,2.75,3.375,2.1666666666666665,2.730769230769231,Master Park Guide Certification Program
GUIDE_0995,4,4,5,4,4,5,3,5,3,5,5,5,4,3,5,4,4,5,4,4,4,3,2,4,5,3,4.25,4.25,4.5,4.125,3.5,4.076923076923077,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0995,3,2,2,5,4,4,3,3,3,4,4,4,2,3,1,2,3,3,2,3,2,3,2,2,3,2,3.0,3.5,3.75,2.375,2.3333333333333335,2.8461538461538463,Master Park Guide Certification Program
GUIDE_0995,4,4,3,3,5,4,4,5,4,2,4,4,3,2,4,3,2,3,3,3,3,3,2,4,4,2,3.5,4.5,3.5,2.875,3.0,3.3461538461538463,Advanced Park Guiding: Leadership and Safety
GUIDE_0995,5,4,5,5,4,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,4,5,5,4,4,4,4.75,4.5,4.75,4.875,4.333333333333333,4.653846153846154,Explore & Lead: Park Guide Mentorship Journey
GUIDE_0995,3,3,4,4,4,3,2,4,3,4,4,3,3,3,4,3,2,2,3,3,3,2,3,3,5,3,3.5,3.25,3.5,2.875,3.1666666666666665,3.1923076923076925,Advanced Park Guiding: Leadership and Safety
GUIDE_0996,4,5,4,2,4,3,5,3,4,4,4,3,4,2,3,4,2,3,3,3,3,3,2,4,4,3,3.75,3.75,3.75,3.0,3.1666666666666665,3.3846153846153846,Advanced Park Guiding: Leadership and Safety
GUIDE_0996,5,3,4,3,4,4,3,3,3,3,3,3,3,3,4,3,4,4,4,4,2,4,3,3,3,3,3.75,3.5,3.0,3.625,3.0,3.3846153846153846,Eco-Guide Training: Field & Interpretation Skills
GUIDE_0996,3,4,3,4,3,4,4,4,3,3,4,3,3,3,3,3,2,4,3,3,2,2,4,3,3,4,3.5,3.75,3.25,3.0,3.0,3.230769230769231,Advanced Park Guiding: Leadership and Safety
GUIDE_0996,1,4,3,3,4,3,2,4,3,4,3,3,2,3,2,2,2,2,2,4,2,3,3,4,1,1,2.75,3.25,3.25,2.375,2.3333333333333335,2.6923076923076925,Master Park Guide Certification Program
